data,autor,texto_original,respostas_coletadas,likes,reposts,uri,termo_busca,categoria_autor
2025-03-28 21:37:03.063000+00:00,usuario_anonimo_2315,"A psicopedagoga do meu filho cancelou a sessao em cima da hora falando que tava com dengue, mas acho que ela foi pro lolla 👁️👄👁️",[larissando.bsky.social]: Teve uma vez que ela cancelou no dia e alguns dias dps descobri que ela tinha ido pra estreia do corrida das blogueiras (ela apareceu num video da dia tv),0,0,at://did:plc:a23j6a2xdsiy3ftqgbkjni4u/app.bsky.feed.post/3llhrjkcpy22p,dengue,Comum
2025-03-28 20:50:12.464265+00:00,g1-bot-rss.adilson.net.br,"Com 4 mil casos e 13 mortes, Americana decreta emergência para dengue; veja o que muda",,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3llhovtmprm2g,dengue,Oficial/Verificado
2025-03-28 19:34:03.773000+00:00,usuario_anonimo_4053,"Senti uma dor de cabeça do nada, o corpo com calafrio. Tomei dipirona, pois mamys disse toma remédio que pode com dengue. Dormi, acordei como se tivesse tomado um banho até minha roupa molhou.","[tricolhosa.bsky.social]: Só hj soube de 2 amigas com dengue, se cuide",2,0,at://did:plc:wvv6g6abwmc26wa5us7jf4gx/app.bsky.feed.post/3llhknmum522x,dengue,Comum
2025-03-28 19:22:00.943000+00:00,usuario_anonimo_191,"Poxa, espero q vc fique bem. Por aqui meu pai tb teve dengue e o conje está com suspeita.","[lulutaniguti.bsky.social]: Brigada xuxu. Tá dando muito mesmo, melhoras pros seus aí",1,0,at://did:plc:jf25wa3vr5h6ptyuh5k735ck/app.bsky.feed.post/3llhjy3jlhk27,dengue,Comum
2025-03-28 19:17:06.327000+00:00,usuario_anonimo_712,"▶️ Mato Grosso do Sul registra 7ª morte por dengue em 2025 e investiga mais 6 casos
Estado já soma mais de 2 mil casos confirmados da doença

#UltimasNoticias #CapitalNews

www.capitalnews.com.br/cotidiano/sa...",,0,0,at://did:plc:kmy3mkgugqzte2csn7n7n5sk/app.bsky.feed.post/3llhjpckmjk2t,dengue,Comum
2025-03-28 19:07:57.405000+00:00,usuario_anonimo_1828,Eu deixando os pernilongo de casa me picar pra ver se pelo menos com dengue eu emagreço🙄🙌,,2,0,at://did:plc:vqfqwmwdsjvomcrc2yjcs56d/app.bsky.feed.post/3llhj6x2tv224,dengue,Comum
2025-03-28 19:07:36.812000+00:00,usuario_anonimo_2833,"🔎🦟 Dengue em Presidente Prudente: 208 Novos Casos Confirmados em 24 Horas!
🗣️ Entre 27 e 28 de março de 2025, municipio registrou um aumento alarmante de 208 casos confirmados, passando de 9.333 para 9.541. As notificações subiram de 15.622 para 15.877, enquanto o número de óbitos se manteve em 8.",,0,0,at://did:plc:4hgxkn47bjxk2xbsaji4ysbt/app.bsky.feed.post/3llhj6dgsa22w,dengue,Comum
2025-03-28 18:25:50.615000+00:00,usuario_anonimo_4069,"Produção industrial do centro de pesquisa ganhou novo fôlego com a compra de vacinas contra a dengue pelo Ministério da Saúde e financiamento do BNDES. Agora, instalações estão sendo ampliadas para garantir e expandir produção nacional de fármacos e insumos.",,4,2,at://did:plc:7m43jdugny3mwuwhlbmcyijg/app.bsky.feed.post/3llhgtnddjk2v,dengue,Comum
2025-03-28 17:57:45.226000+00:00,usuario_anonimo_2576,"Aos queridos fofurinhos que me perguntaram se tô bem, o médico acha que é um quadro de dengue, mas eu esperei demais pra vir no hospital e agora não dá mais pra ter certeza (não façam isso crianças). Mas ele acha que tô na reta final, tomei soro e tô aguardando o exame de sangue. Nada sério.","[elfvunk.bsky.social]: 🌷🫂 | [mariliamoscou.bsky.social]: Fica bem, Lu! | [afasia.bsky.social]: Vixe, melhoras querida! | [elitoledo.bsky.social]: 🫂🤍 | [liviakir.bsky.social]: Melhoras 🩷 | [logulo.via.dog]: Melhoras, Luciana! 🫂🩵 | [mcanejo.bsky.social]: Eita, lelê! ___o___ | [anaritaferreira.bsky.social]: Passei por dengue ano passado e não é fácil não. Desejo muitas melhoras e beba bastante água! Se for mesmo tem que ficar bem hidratada 🫂 | [jamilloca.bsky.social]: Melhoras, Lu! | [c0el.bsky.social]: melhoras! | [bitinic.bsky.social]: que vc fique boinha logo | [phejaum.bsky.social]: Melhoras | [luizameira.bsky.social]: Oxi, amiga. Sinto muito, que tu se recupere rápido! | [guslaet.bsky.social]: Eita, Lu!
Melhoras 🫂 | [beatrixolive.bsky.social]: ô meu deus, ainda não tinha passado :( melhoras Lu! ❤️ | [margadambrowski.bsky.social]: Se cuida! 🍀 | [jaquelinerib.bsky.social]: Esses últimos dias foram brabos para várias pessoas, hein? Melhoras, Luciana! ❤️ | [adecepcionista.bsky.social]: Melhoras 💛 | [delicious.regisarimajunior.com.br]: melhoras 🩵🫂 | [chuuguevara.bsky.social]: Melhoras! | [tragicomico.bsky.social]: 🙏🏾 | [jmendesdemorais.bsky.social]: melhorassss (e se hidrate bem)",33,0,at://did:plc:6gqjh7owjvdpl5ltqpxjg25g/app.bsky.feed.post/3llhfbfzesk2o,dengue,Comum
2025-03-28 16:11:09.998000+00:00,outraspalavras.net,"Produção industrial do centro de pesquisa ganhou novo fôlego com a compra de vacinas contra a dengue pelo Ministério da Saúde e financiamento do BNDES. Agora, instalações estão sendo ampliadas para garantir e expandir produção nacional de fármacos e insumos

outraspalavras.net/outrasaude/u...",,18,3,at://did:plc:atwuii4q46ynalc77d6hg7ig/app.bsky.feed.post/3llh7ct2jws2h,dengue,Oficial/Verificado
2025-03-28 15:40:16.981000+00:00,usuario_anonimo_89,Espero que a dengue me pegue amg pra mim ficar bem dengosa,[amanezap.bsky.social]: Mds amiga KKKKKKKKKKKKKK,1,0,at://did:plc:md4qdfdvmfnb7lcqtr6gypxy/app.bsky.feed.post/3llh5lluw2c2r,dengue,Comum
2025-03-28 15:38:36.256000+00:00,usuario_anonimo_195,"Descansar faz parte dos afazeres da vida, mas cuidado que água parada pega dengue",[aguadocee.bsky.social]: Espero que a dengue me pegue amg pra mim ficar bem dengosa,1,0,at://did:plc:zs5fqjx6zqgnfbhmokf25eaj/app.bsky.feed.post/3llh5ilszs22g,dengue,Comum
2025-03-28 15:23:03.514000+00:00,usuario_anonimo_398,o cagão não veio hoje pois está com dengue e eu tô tendo que fazer o serviço dele. -77 pontos de carisma,[toco.bsky.social]: canalha,8,0,at://did:plc:fpo5edxnmo2ycw2qtdfdlv7s/app.bsky.feed.post/3llh4msbywk2v,dengue,Comum
2025-03-28 14:52:09.969000+00:00,usuario_anonimo_3879,"Melhor música do mundo dos últimos anos.
Repara no clipe sensacional, metade em espanhol, metade em português, o que, claro, dá mais veracidade ao produto.
E no ator que faz o papel de Dengue da Xuxa de Papai Noel.
IMPERDÍVEL!",,5,3,at://did:plc:ficti7u5tm2ckb5mrsgwi3ft/app.bsky.feed.post/3llh2vkmbg22s,dengue,Comum
2025-03-28 13:11:29.189000+00:00,usuario_anonimo_1092,Então era futebol? Campinas tava essa palhaçada de rojão tb e eu de cama com dengue,,1,0,at://did:plc:qfhphmpmldmdohh64vgz3gz5/app.bsky.feed.post/3llgvbjod6c2r,dengue,Comum
2025-03-28 12:34:34.750000+00:00,usuario_anonimo_2549,Dengue,"[supermuggle.bsky.social]: Vish, melhoras",1,0,at://did:plc:li4tlwvp3t4q77p2uy5kuj4l/app.bsky.feed.post/3llgt7jsz3k2p,dengue,Comum
2025-03-28 11:26:00.155000+00:00,usuario_anonimo_2460,Fui ao PS quarta e não abri os exames que o médico passou. Hoje descobri que tô com ✨dengue✨,,0,0,at://did:plc:q75w6i6o53xez3zqjicyqazf/app.bsky.feed.post/3llgpevtiwk2y,dengue,Comum
2025-03-28 09:51:24.030000+00:00,usuario_anonimo_3623,"ARBOVIROSES 🦟 | Subiu para 28 o número de mortes em decorrência da dengue em 2025. Os dados foram atualizados pela Secretaria de Estado de Saúde (SES/MG).

Leia mais: rede98.com.br/noticias/bh-...",,0,0,at://did:plc:gcfyxoviypdmwmlz2q3ahoo7/app.bsky.feed.post/3llgk3qnx3k2p,dengue,Comum
2025-03-28 04:38:25.092000+00:00,usuario_anonimo_2148,com dengue lendo fic,,1,0,at://did:plc:ld3mtakydmacsv4qe6qxta5j/app.bsky.feed.post/3llfym3o7hs2a,dengue,Comum
2025-03-28 02:36:35.831000+00:00,usuario_anonimo_47,"Volta Redonda convoca quase 1,5 mil adolescentes para tomarem a segunda dose da vacina contra a dengue

radioacesafm.blogspot.com/2025/03/volt...",,0,0,at://did:plc:fkl7rtqwrcbf67akcn6uatgu/app.bsky.feed.post/3llfrsazj3k2n,dengue,Comum
2025-03-28 02:15:07.582000+00:00,usuario_anonimo_2459,"Caralho eu tomei BANHO de repelente
Desde que peguei dengue eu to passando repelente direto
E esses mosquito continua me picando
EU INCLUSIVE COMPREI UM COM ICARIDINA, SABE. AQUELE REPELENTE PRETO POTENTE E CARO DE 65 CONTO.",[livoca.bsky.social]: Meu sangue deve ser doce igual um mel não é possível as mosquita me ama,0,0,at://did:plc:xaxarkyk2nudsypyvtzrkk6h/app.bsky.feed.post/3llfqluh2lk25,dengue,Comum
2025-03-28 01:41:30.651000+00:00,usuario_anonimo_4164,"O dia de hoje foi a maior maluquice possível 
De reuniões sindicais variadas, problemas com gestão, suicídio de um conhecido, pai com dengue e os caralho
Parece que foram 10 dias em 1
E no final eu tô feliz e tão satisfeito de conseguir 21 dos 25 professores da unidade aderindo à greve de segunda",,2,0,at://did:plc:qngpfkaaptkwmtygxtlfwjym/app.bsky.feed.post/3llfopqx7fs2t,dengue,Comum
2025-03-28 00:24:40.072000+00:00,usuario_anonimo_1551,"Confira Ventilador Repelente VR1001 Espanta Moscas Mosquito Dengue - Albatroz 

50% de desconto! 

Somente R$35,40. 

s.shopee.com.br/50LHPhUAMa","[francieneabreu24.bsky.social]: Confira essa loja na Shopee! 

Tubarão Max 👇🏽 

s.shopee.com.br/3VWTZnaglh",0,0,at://did:plc:v2brbajl4ce5wsm3sgg5wm7y/app.bsky.feed.post/3llfkge4xns2a,dengue,Comum
2025-03-27 23:56:43.999000+00:00,usuario_anonimo_358,agora o mosquito da dengue corre.,,1,0,at://did:plc:gsleyugse3xa5y2cgqi75j5r/app.bsky.feed.post/3llfiufjurc2x,dengue,Comum
2025-03-27 23:37:32.165000+00:00,vitmustdie.lesbian.cat,criar o virus vit que vai transformar todas as pessoas em vampiros passando pelo mosquito da dengue,[guizera123.bsky.social]: li só um pouco do comentário pela not achei que você ia falar de virus que transformava todo mundo em lésbica,1,0,at://did:plc:rldgrv2htsgqjcazceffhi2k/app.bsky.feed.post/3llfhs32lx226,dengue,Oficial/Verificado
2025-03-27 23:32:26.753000+00:00,usuario_anonimo_1756,Dengue 2 é descoberta e a culpa é do caneco grande da vit!!!,[vitmustdie.lesbian.cat]: criar o virus vit que vai transformar todas as pessoas em vampiros passando pelo mosquito da dengue,1,0,at://did:plc:n2kp45yjdi2emxorsf5xurxq/app.bsky.feed.post/3llfhixskqc2x,dengue,Comum
2025-03-27 23:30:03.856000+00:00,usuario_anonimo_3341,Na minha cabeça é dengue kkkkk,,0,0,at://did:plc:72cwwpr6jg3cbyopxzpf6tle/app.bsky.feed.post/3llfhepjc6s22,dengue,Comum
2025-03-27 23:25:37.862000+00:00,usuario_anonimo_1756,coitada no primeiro dia que a Vit vacilar a caneca vai criar a dengue 2,"[vitmustdie.lesbian.cat]: tem quase 2 litros, proxima pandemia começa aqui",2,0,at://did:plc:n2kp45yjdi2emxorsf5xurxq/app.bsky.feed.post/3llfh4rtsgc23,dengue,Comum
2025-03-27 22:33:20+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Vacina da dengue: quem pode tomar e quais planos de saúde cobrem?
https://www.infomoney.com.br/saude/vacina-da-dengue-quem-pode-tomar-e-quais-planos-de-saude-cobrem/?utm_source=flipboard&utm_medium=activitypub 

Posted into Economia & Negócios @economia-neg-cios-FlipboardBR",,0,0,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3llfebhypwkp2,dengue,Oficial/Verificado
2025-03-27 22:05:37.706000+00:00,usuario_anonimo_3003,Butantan diz que pode entregar 1 milhão de doses da vacina contra dengue open.substack.com/pub/sanidade...,,0,0,at://did:plc:7hegymi4a3adbpsv5xvipy4t/app.bsky.feed.post/3llfcnq2o3c2o,dengue,Comum
2025-03-27 21:34:40.499000+00:00,usuario_anonimo_140,Dengue: 1 milhão de doses da vacina podem ser entregues pelo Butantan - www.acritica.com/saude/dengue...,,0,0,at://did:plc:uhu4hzu6kxk2qxqzqe26dpba/app.bsky.feed.post/3llfawevads2d,dengue,Comum
2025-03-27 21:20:23.343163+00:00,g1-bot-rss.adilson.net.br,MS confirma 7ª morte por dengue em 2025; outras seis seguem em investigação,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3llfa4uvpgz26,dengue,Oficial/Verificado
2025-03-27 21:20:15.947000+00:00,usuario_anonimo_4307,Dengue: 1 milhão de doses da vacina podem ser entregues pelo Butantan,,0,0,at://did:plc:rv7eylpbdyu42xrgtrkirvym/app.bsky.feed.post/3llfa4mf6ck2i,dengue,Comum
2025-03-27 21:17:23.707000+00:00,usuario_anonimo_2003,Consegui me livrar da dengue finalmente. Só fiquei com a pele coçando. Acho que deve passar com o tempo,[euasincera.bsky.social]: Que bom 🙏🏼 Espero que vc se recupere bem,5,0,at://did:plc:nckwzjslspzv2hywkzb476gu/app.bsky.feed.post/3llf7xi4u5s2o,dengue,Comum
2025-03-27 19:15:03.004000+00:00,usuario_anonimo_953,"📰Vigilância Ambiental reforça ações de combate à dengue no DF

Na semana, o alvo dos agentes foram floriculturas localizadas na Octogonal, além de cemitérios e borracharias",,1,0,at://did:plc:hl5qwbghniwqup3j6r7xwekz/app.bsky.feed.post/3llez4pidvs2g,dengue,Comum
2025-03-27 18:55:29.859000+00:00,usuario_anonimo_473,Nao ironicamente vou sair do plantao e ir colher um teste de dengue,,0,0,at://did:plc:xayaabaniyq7xloz6cjy7iqc/app.bsky.feed.post/3llexzqoths2a,dengue,Comum
2025-03-27 18:16:17.236000+00:00,usuario_anonimo_3925,"Dos 295 municípios catarinenses, 178 estão infestados com o mosquito Aedes aegypti, vetor da dengue e de outras doenças. Entre 29 de dezembro e 24 de março, Santa Catarina já soma 9.822 casos prováveis de dengue, além de três mortes.
www.nsctotal.com.br/noticias/sc-...",,0,0,at://did:plc:3pymxws3prihg3pukq4jicwj/app.bsky.feed.post/3llevtn2i3223,dengue,Comum
2025-03-27 17:38:42.411000+00:00,usuario_anonimo_2345,"NO BRASIL INTEIRO, SEUS PUTO DO CARALHO!

Inclusive, o estado de São Paulo é retardatário nesse aspecto

Tanto é que o que tá tendo de dengue por aqui não tá escrito!",,0,0,at://did:plc:qv76a22wktqbgklnwwsxqdi7/app.bsky.feed.post/3lletqgoojs22,dengue,Comum
2025-03-27 17:28:46.617000+00:00,usuario_anonimo_4211,pessoal ONDE ESTÁ A VACINA DA DENGUE,,0,0,at://did:plc:hihrp6a2pki7tm27wa3dkwke/app.bsky.feed.post/3llet6oiihc2k,dengue,Comum
2025-03-27 17:13:45.056000+00:00,usuario_anonimo_3003,Exército estuda local para colocar Hospital de Campanha de enfrentamento à dengue em Viamão open.substack.com/pub/sanidade...,,0,0,at://did:plc:7hegymi4a3adbpsv5xvipy4t/app.bsky.feed.post/3llesdsoyss2o,dengue,Comum
2025-03-27 17:07:52.032000+00:00,usuario_anonimo_37,Suspeita de dengue,[aya-namirei.bsky.social]: eu morria de medo desse bofe qnd era criança,2,0,at://did:plc:thlrprsne5leac7ufdrrjac6/app.bsky.feed.post/3llerzbzls22p,dengue,Comum
2025-03-27 16:10:20.010000+00:00,usuario_anonimo_3368,Se for dengue desejo melhoras 🧡,,1,0,at://did:plc:2oane6jiyy6ldo4mhfwe4gum/app.bsky.feed.post/3lleosfw7lc2z,dengue,Comum
2025-03-27 16:05:28+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Armadilha inteligente pode reconhecer e aprisionar mosquitos da dengue
https://www.techtudo.com.br/noticias/2025/03/armadilha-inteligente-pode-reconhecer-e-aprisionar-mosquitos-da-dengue-edqualcomprar.ghtml?utm_source=flipboard&utm_medium=activitypub 

Posted into Tecnologia @tecnologia-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lleomc3roft2,dengue,Oficial/Verificado
2025-03-27 15:52:08.113000+00:00,usuario_anonimo_1675,"Minha mãe tbm emenda dois assuntos (ou mais) Hahahahhaahhahahaga 

Já falou da sua foto e deu a info da dengue no msm segundo. Aulas!",,0,0,at://did:plc:vsczionykppcduncdehuygyo/app.bsky.feed.post/3llenrum6vc2m,dengue,Comum
2025-03-27 15:43:46.428000+00:00,usuario_anonimo_2833,"🔎🦟 Dengue em Presidente Prudente: Casos confirmados disparam!
🗣️ De ontem (26/03) para hoje (27/03), os casos confirmados de dengue subiram de 8.979 para 9.333, um salto de 354 novos casos em apenas 24 horas. As notificações também cresceram, passando de 15.213 para 15.622 (+409). Óbitos seguem em 8.",,0,0,at://did:plc:4hgxkn47bjxk2xbsaji4ysbt/app.bsky.feed.post/3llencw6du22b,dengue,Comum
2025-03-27 15:19:27.113000+00:00,usuario_anonimo_2148,"caralho meus irmãos os primeiros dias de dengue tão sendo praticamente uma EQM, to sofrendo mais que jesus cristo.... que deus tenha piedade desta nação (eu sou a nação)",,0,0,at://did:plc:ld3mtakydmacsv4qe6qxta5j/app.bsky.feed.post/3llelxghdqc2t,dengue,Comum
2025-03-27 15:08:36.030000+00:00,usuario_anonimo_1492,Eu nunca sofri tanto em toda minha vida como estou sofrendo agora com esta caralha de dengue,,0,0,at://did:plc:66x7usew7y3tvrnq4kodflod/app.bsky.feed.post/3lleldzjqlk24,dengue,Comum
2025-03-27 14:37:45.497000+00:00,usuario_anonimo_4009,"Estou de repouso, pois estou com suspeita de dengue!",,0,0,at://did:plc:32p7rsbs2ktvjpohzrzbsoqx/app.bsky.feed.post/3llejmupxhc2l,dengue,Comum
2025-03-27 14:06:24.789000+00:00,usuario_anonimo_1010,Dengue? Covid? Falência múltipla dos órgãos? Fica o questionamento,,0,0,at://did:plc:yegdahtd6xpn6u6ycf6ux7bk/app.bsky.feed.post/3llehut5ckc2n,dengue,Comum
2025-03-27 13:54:20.011000+00:00,usuario_anonimo_4355,O pior dia da dengue é sempre o próximo,[almei.bsky.social]: A pior doença do Aedes Aegypti será sempre a próxima,1,0,at://did:plc:q5bz7ftp5ajwlrobvfywugjd/app.bsky.feed.post/3lleh77wskk2d,dengue,Comum
2025-03-27 13:21:02.623000+00:00,usuario_anonimo_2425,Vacina da dengue 600 contos. Essa não tem. E se tivesse tbm não ia ter 💲,,0,0,at://did:plc:6fxhzsavlna44r73vlp3lhdv/app.bsky.feed.post/3llefdp3edk26,dengue,Comum
2025-03-27 13:10:46.488517+00:00,g1-bot-rss.adilson.net.br,70% das casas visitadas pelos agentes para controle do mosquito da dengue recusaram atendimento em Avaré,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lleerffrg22h,dengue,Oficial/Verificado
2025-03-27 12:48:32.703000+00:00,usuario_anonimo_3959,"É longo, mas fiz o vestibular da UFRJ com dengue tipo 3, que me fez ser reclassicado só no semestre seguinte, que me deu outras relações de amizade na faculdade que foi o princípio do networking que chegou a isso",[usermayra.bsky.social]: Mortaaaa amei,5,0,at://did:plc:otprv72of3ggivyykimr5jhr/app.bsky.feed.post/3lledjlimjc2d,dengue,Comum
2025-03-27 12:03:18.620000+00:00,usuario_anonimo_4288,"Em 2024, o Brasil registrou mais de 6,6 milhões de casos prováveis de dengue e 5.873 mortes, segundo o Ministério da Saúde. Médicos do HC da USP investigaram a infecção em pacientes com doenças hematológicas jornal.usp.br/ciencias/est...",,9,1,at://did:plc:2vllsk7fr6npem4qxjxtlorh/app.bsky.feed.post/3lleayp5gs222,dengue,Comum
2025-03-27 12:00:44.924000+00:00,usuario_anonimo_1298,Meio mal com um resfriado ou gripe ou covid ou dengue rsrs  nessa altura a gente nem sabe mais,[goticagateira.bsky.social]: melhoras pra vc!,1,0,at://did:plc:y7et65icbp2xrjboq2ydqiw3/app.bsky.feed.post/3lleau4ku5s2a,dengue,Comum
2025-03-27 11:45:35.987000+00:00,usuario_anonimo_1073,"Tô com dengue dnv kk, terceira vez já q eu pego essa desgraça",,0,0,at://did:plc:fwrxbu2pr4wc4x5lzw2bbneq/app.bsky.feed.post/3lle7yzqdds2a,dengue,Comum
2025-03-27 10:40:03.893379+00:00,g1-bot-rss.adilson.net.br,"Com aumento de casos de dengue, estoque de plaquetas atinge nível crítico no interior de SP; saiba como doar",,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lle4dvyngj2g,dengue,Oficial/Verificado
2025-03-27 06:14:56.554000+00:00,usuario_anonimo_4395,eh dengue?,"[lunaxof.bsky.social]: Nao sei mas acho que sim
Tontura, ai passei mal e deu febre",0,0,at://did:plc:62yyz3epee33hwweka7i6vxu/app.bsky.feed.post/3lldnjreu3c2x,dengue,Comum
2025-03-27 04:59:24.698000+00:00,usuario_anonimo_3239,minha tl tá mais parada que água de criadouro de mosquito da dengue mas não acho gente que eu queira seguir,[piratoshi.bsky.social]: ,1,0,at://did:plc:ki6ydtbso2if5zhia26zd2qn/app.bsky.feed.post/3lldjcphmgk2f,dengue,Comum
2025-03-26 23:56:57.626000+00:00,usuario_anonimo_3664,"Eu tô com dengue, com um super mal estar
Mas hj o Bozo virou réu Douglas Garcia foi empurrado 
O dia até q foi bom",[afasia.bsky.social]: Melhoras!! | [gabiruera.bsky.social]: Melhoras,3,0,at://did:plc:32nhuwoow6t6pmufd5jpakrx/app.bsky.feed.post/3llcyfv2wgk2y,dengue,Comum
2025-03-26 23:11:58+00:00,caparica.ursal.zone.ap.brid.gy,É isso. No período de 30 dias corridos eu peguei chikungunya e dengue. Tou bem fodido.,"[fredmuller.bsky.social]: Melhoras, Capra",0,0,at://did:plc:wcc3wmu5fbwh6ow7swdehezl/app.bsky.feed.post/3llcvx5wzomt2,dengue,Oficial/Verificado
2025-03-26 22:58:37.965000+00:00,usuario_anonimo_711,"tive que sair correndo pra botar os bichos pra dentro. 

esse fumacê e nada, é mais fácil sair agente da dengue com uma raquete elétrica na rua do que com esse carro podre que deve afetar várias coisas",,0,0,at://did:plc:pk5bbituftblt35z32uiauxi/app.bsky.feed.post/3llcv5ljqqc2y,dengue,Comum
2025-03-26 22:54:17.011000+00:00,usuario_anonimo_711,"os caras passam do nada sem avisar o carro de fumacê da dengue as 8 da noite, com os meus bichos tudo lá no quintal. sem nenhum aviso, vai toma no cu na moral","[capclaw.bsky.social]: tive que sair correndo pra botar os bichos pra dentro. 

esse fumacê e nada, é mais fácil sair agente da dengue com uma raquete elétrica na rua do que com esse carro podre que deve afetar várias coisas",0,0,at://did:plc:pk5bbituftblt35z32uiauxi/app.bsky.feed.post/3llcuvsnzuk2y,dengue,Comum
2025-03-26 22:08:20.595000+00:00,usuario_anonimo_804,"Armadilhas que depois viraram criadouros do Aedes aegypti, agravando o problema. 

Os agentes de endemia têm como função principal o combate ao mosquito transmissor da dengue, zika e chikungunya. Mas eles também controlam pragas como ratos e baratas.

⬇️",,0,0,at://did:plc:gbu2ont7ji5ce6hqnygbcocq/app.bsky.feed.post/3llcsdnwvek2s,dengue,Comum
2025-03-26 22:07:42.595000+00:00,usuario_anonimo_804,"O aumento dos casos de Dengue é culpa do prefeito Ricardo Nunes!

O prefeito tem se mostrado muito omisso. Além de cortar recursos para o enfrentamento dessa doença, a gestão Ricardo Nunes comprou armadilhas contra o mosquito superfaturadas. 

Continua ⬇️","[celsogiannazi.bsky.social]: Os agentes já pediram a abertura de um novo concurso, mas foram ignorados pelo prefeito.

COMPARTILHE! São Paulo precisa de mais e não menos servidores públicos! | [celsogiannazi.bsky.social]: Armadilhas que depois viraram criadouros do Aedes aegypti, agravando o problema. 

Os agentes de endemia têm como função principal o combate ao mosquito transmissor da dengue, zika e chikungunya. Mas eles também controlam pragas como ratos e baratas.

⬇️",8,2,at://did:plc:gbu2ont7ji5ce6hqnygbcocq/app.bsky.feed.post/3llcscjpeus2s,dengue,Comum
2025-03-26 20:52:41.137000+00:00,usuario_anonimo_219,"Não se esqueça, a dengue matou pessoas por falta de vacina.",,0,0,at://did:plc:42s6hxrdc7py7uhynqi5udh3/app.bsky.feed.post/3llco4ernvc2b,dengue,Comum
2025-03-26 19:53:40.654000+00:00,usuario_anonimo_4523,"Colo nada... Vai num medico poxa... Temos gripe, dengue, covid num combo perigoso...melhor prevenir...",,3,0,at://did:plc:rwin7u3enxqyfxyeitow2ivi/app.bsky.feed.post/3llcksucoxk2i,dengue,Comum
2025-03-26 19:51:06.057193+00:00,g1-bot-rss.adilson.net.br,Dengue em Conchas: 4ª morte pela doença é confirmada em 2025,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3llckocmeq52m,dengue,Oficial/Verificado
2025-03-26 19:40:53.912000+00:00,usuario_anonimo_1485,me dando conta de uma manhã dessas perdido entre skincares eu tentava salvar um pernalongo mas não era do dengue era daqueles compricelo aqueles que eles fala que é bonzinho então ele tava todo molhado grudado na pia e eu criei condições pra ele sair daquela situação difícil né coitado ele lutou mt,"[joulee.bsky.social]: Feralzinho
 a Luiza Mell dos pernalongos 🥰 | [feral.bsky.social]: pela vidinha dele daí botei ele num papel higiênico pra ele ir secando e entre uma coisa e outra eu ia ajudando ele se erguer com um palito de dente dps me distrai e não vilo mais acho que voou né espero | [jude.bsky.social]: voce é um anjo",9,0,at://did:plc:pdmtjw2rb2tyhi3beg6al4ji/app.bsky.feed.post/3llck3z3kis2c,dengue,Comum
2025-03-26 19:38:47.416000+00:00,usuario_anonimo_95,"Não era dengue, era

Chikungunya
Zika
Febra Oropouche 
Nunca saberemos pq hospital particular não tem exame pra arbovirus 🤷‍♀️",,5,0,at://did:plc:xfm52zgaur53rzxxp2ra5tbi/app.bsky.feed.post/3llcjyahaa22o,dengue,Comum
2025-03-26 19:11:32.149000+00:00,usuario_anonimo_2662,"Até nossos problemas são parecidos: desigualdade social e dengue 
🇧🇷🤝🇹🇭",,0,0,at://did:plc:dbxn4gux24fyxuylfdhvmzx4/app.bsky.feed.post/3llcihiwyok24,dengue,Comum
2025-03-26 18:20:28.647000+00:00,usuario_anonimo_3271,"Epicentro da epidemia de dengue no país, o estado de SP concentra 429 dos 727 mil casos da infecção causada pelo mosquito Aedes aegypti.","[outrasaude.bsky.social]: Já a capital contabiliza até agora 19 mil casos, de acordo com o Painel de Arboviroses do governo federal.",2,0,at://did:plc:c7xdrv3l5jei65nn7u36cbq5/app.bsky.feed.post/3llcfm7e6ms2k,dengue,Comum
2025-03-26 17:17:45.753000+00:00,usuario_anonimo_3657,"Eu tô com dengue e o Brasil perdeu de 4 a 1 pra Argentina, mas o Bolsonaro é réu caralhooooooo boraaaaaaaa",,5,0,at://did:plc:fbvdnsy46aelww2sfjirceut/app.bsky.feed.post/3llcc42rrhc2h,dengue,Comum
2025-03-26 14:31:47.390000+00:00,usuario_anonimo_3193,"🚨 Viamão decreta estado de emergência devido ao avanço da dengue 🦟Clique na imagem para ler a notícia no site e sem paywall  ⬇️
obairrista.com/2025/03/viam...",,1,0,at://did:plc:j6cdmiiohcs3wowlrmzlcicm/app.bsky.feed.post/3llbytbqmmc2t,dengue,Comum
